,season,player_id,first_name,last_name,player_name,position,height_wo_shoes,height_wo_shoes_ft_in,height_w_shoes,height_w_shoes_ft_in,weight,wingspan,wingspan_ft_in,standing_reach,standing_reach_ft_in,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,modified_lane_agility_time,three_quarter_sprint,bench_press,spot_fifteen_corner_left,spot_fifteen_break_left,spot_fifteen_top_key,spot_fifteen_break_right,spot_fifteen_corner_right,spot_college_corner_left,spot_college_break_left,spot_college_top_key,spot_college_break_right,spot_college_corner_right,spot_nba_corner_left,spot_nba_break_left,spot_nba_top_key,spot_nba_break_right,spot_nba_corner_right,off_drib_fifteen_break_left,off_drib_fifteen_top_key,off_drib_fifteen_break_right,off_drib_college_break_left,off_drib_college_top_key,off_drib_college_break_right,on_move_fifteen,on_move_college
989,2019,1629025,Kris,Wilkes,Kris Wilkes,SF,78.25,6' 6.25'',79.75,6' 7.75'',208.8,82.75,6' 10.75'',103,8' 7'',4.9,8.5,9.5,27.5,35,10.39,3.09,3.34,4,5-5,3-5,4-5,3-5,3-5,,,,,,3-5,1-5,3-5,3-5,3-5,2-4,4-4,0-4,,,,24-33,
990,2019,1629684,Grant,Williams,Grant Williams,PF,77.75,6' 5.75'',79.5,6' 7.5'',240.2,81.75,6' 9.75'',104.5,8' 8.5'',5.4,9,10.5,26,31.5,10.83,3.27,3.33,20,,,,,,3-5,3-5,1-5,3-5,3-5,4-5,4-5,4-5,3-5,3-5,3-4,2-4,3-4,,,,23-32,
991,2019,1629627,Zion,Williamson,Zion Williamson,PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,2019,1629685,Dylan,Windler,Dylan Windler,SF,78.25,6' 6.25'',79.5,6' 7.5'',195.8,82,6' 10'',104.5,8' 8.5'',4.6,8.25,9.5,29,37.5,10.7,2.94,3.3,8,,,,,,,,,,,,,,,,,,,,,,,
993,2020,1630173,Precious,Achiuwa,Precious Achiuwa,PF,79.5,6'7.50'',80.7,6'8.75'',234,84.75,7'0.75'',108.5,9'0.50'',6.7,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,2020,1630234,Ty-Shon,Alexander,Ty-Shon Alexander,SG,74,6'2.00'',76,6'4.00'',200.8,80,6'8.00'',100,8'4.00'',12.3,8.75,8.75,28,33,11.33,2.47,3.26,,,,,,,,,,,,,,,,,,,,,,,,
995,2020,1628962,Udoka,Azubuike,Udoka Azubuike,C,82,6'10.00'',83.5,6'11.50'',259.5,91.25,7'7.25'',109,9'1.00'',9.61,9.25,10,37,41,11.82,3.61,3.23,,,,,,,,,,,,,,,,,,,,,,,,
996,2020,1630189,Tyler,Bey,Tyler Bey,PF,78,6'6.00'',79,6'7.00'',212.8,85.25,7'1.25'',105.5,8'9.50'',5,8.5,9,37,43.5,11.35,2.75,3.17,,,,,,,,,,,,,,,,,,,,,,,,
997,2020,1630213,Yoeli,Childs,Yoeli Childs,PF,78,6'6.00'',79,6'7.00'',226.4,83.5,6'11.50'',106,8'10.00'',8.2,8.75,10,34,38.5,10.87,2.42,3.22,,,,,,,,,,,,,,,,,,,,,,,,
998,2020,1629603,Mamadi,Diakite,Mamadi Diakite,PF,80.5,6'8.50'',82.2,6'10.25'',222.1,87.75,7'3.75'',107,8'11.00'',7.83,9,10.25,28,37,11.95,2.71,3.16,,,,,,,,,,,,,,,,,,,,,,,,
999,2020,1629653,Devon,Dotson,Devon Dotson,PG,72.5,6'0.50'',73.7,6'1.75'',185.2,75,6'3.00'',95,7'11.00'',4.6,8.25,10,31.5,40.5,10.44,2.22,3.02,,,,,,,,,,,,,,,,,,,,,,,,
1000,2020,1630220,Paul,Eboua,Paul Eboua,SF-PF,78,6'6.00'',79.5,6'7.50'',222.2,87.5,7'3.50'',108,9'0.00'',3.8,9,10.25,33,35.5,10.79,2.44,3.19,,,,,,,,,,,,,,,,,,,,,,,,
1001,2020,1629604,CJ,Elleby,CJ Elleby,SG-SF,77.5,6'5.50'',78.2,6'6.25'',198.6,79.25,6'7.25'',100.5,8'4.50'',4.2,8.75,10,30.5,36.5,11.25,2.63,3.25,,,,,,,,,,,,,,,,,,,,,,,,
1002,2020,1630235,Trent,Forrest,Trent Forrest,PG,75.5,6'3.50'',76.7,6'4.75'',203,79.5,6'7.50'',102.5,8'6.50'',5.65,9,9.75,28,34.5,11.04,2.5,3.18,,,,,,,,,,,,,,,,,,,,,,,,
1003,2020,1630182,Josh,Green,Josh Green,SG-SF,76.5,6'4.50'',77.5,6'5.50'',214,81.75,6'9.75'',101.5,8'5.50'',6.8,8,8.75,30.5,39.5,10.64,2.28,3.12,,,,,,,,,,,,,,,,,,,,,,,,
1004,2020,1630204,Ashton,Hagans,Ashton Hagans,PG,73.5,6'1.50'',74.5,6'2.50'',193,80,6'8.00'',99.5,8'3.50'',4.1,9,9,29.5,36.5,10.82,2.5,3.13,,,,,,,,,,,,,,,,,,,,,,,,
1005,2020,1630221,Joshua,Hall,Joshua Hall,SF,78,6'6.00'',79.5,6'7.50'',196.6,83,6'11.00'',104.5,8'8.50'',7.6,8.75,9.5,31.5,37.5,12.16,2.62,3.38,,,,,,,,,,,,,,,,,,,,,,,,
1006,2020,1630223,Jalen,Harris,Jalen Harris,SG,74.75,6'2.75'',76.2,6'4.25'',193.4,79,6'7.00'',97.5,8'1.50'',4.4,8.25,9.5,37.5,42.5,10.59,2.49,3.11,,,,,,,,,,,,,,,,,,,,,,,,
1007,2020,1630210,Markus,Howard,Markus Howard,PG,69.5,5'9.50'',71,5'11.00'',170.8,72.25,6'0.25'',91.5,7'7.50'',9.91,8.5,7.75,30.5,35.5,11.21,3.17,3.11,,,,,,,,,,,,,,,,,,,,,,,,
1008,2020,1630190,Elijah,Hughes,Elijah Hughes,SF-SG,76.75,6'4.75'',78.5,6'6.50'',229,79.5,6'7.50'',101.5,8'5.50'',10.2,8.5,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,2020,1630198,Isaiah,Joe,Isaiah Joe,SG,75,6'3.00'',76.5,6'4.50'',170.4,79.5,6'7.50'',101,8'5.00'',4.7,8.25,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,2020,1630222,Mason,Jones,Mason Jones,SG,75.75,6'3.75'',77.7,6'5.75'',207.2,79,6'7.00'',102.5,8'6.50'',8.9,8.75,8.5,24,31,10.6,2.49,3.33,,,,,,,,,,,,,,,,,,,,,,,,
1011,2020,1630233,Nathan,Knight,Nathan Knight,PF-C,80,6'8.00'',81.7,6'9.75'',235,86,7'2.00'',109.5,9'1.50'',8.2,9,9.5,23,31.5,11.56,2.96,3.31,,,,,,,,,,,,,,,,,,,,,,,,
1012,2020,1630177,Theo,Maledon,Theo Maledon,PG,76,6'4.00'',77,6'5.00'',187.4,80.75,6'8.75'',100.5,8'4.50'',2.8,8.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,2020,1630211,Karim,Mane,Karim Mane,PG-SG,77,6'5.00'',78,6'6.00'',196,83,6'11.00'',102,8'6.00'',3.73,8.5,9.75,31,36,11.52,2.64,3.04,,,,,,,,,,,,,,,,,,,,,,,,
1014,2020,1630230,Naji,Marshall,Naji Marshall,SF,77.75,6'5.75'',79,6'7.00'',233.5,84.75,7'0.75'',102.5,8'6.50'',8.7,9.25,10.5,28.5,35,11.77,2.9,3.37,,,,,,,,,,,,,,,,,,,,,,,,
1015,2020,1630231,Kenyon,Martin Jr.,Kenyon Martin Jr.,SF-PF,78,6'6.00'',79,6'7.00'',213.2,79.25,6'7.25'',102,8'6.00'',5.9,8.5,8.75,31.5,38.5,11.93,2.58,3.16,,,,,,,,,,,,,,,,,,,,,,,,
1016,2020,1630219,Skylar,Mays,Skylar Mays,SG,75,6'3.00'',76,6'4.00'',204,78,6'6.00'',99,8'3.00'',7.4,8,9.75,29,37.5,10.65,2.4,3.3,,,,,,,,,,,,,,,,,,,,,,,,
1017,2020,1630192,Zeke,Nnaji,Zeke Nnaji,PF-C,81.25,6'9.25'',82.5,6'10.50'',246.8,86,7'2.00'',105.5,8'9.50'',5.9,9,10.5,33,38,10.94,2.72,3.2,,,,,,,,,,,,,,,,,,,,,,,,
1018,2020,1629670,Jordan,Nwora,Jordan Nwora,SF-PF,77.75,6'5.75'',79,6'7.00'',223,82.25,6'10.25'',104,8'8.00'',11.68,8.5,9.25,29,35,11.29,2.66,3.43,,,,,,,,,,,,,,,,,,,,,,,,
1019,2020,1629617,Reggie,Perry,Reggie Perry,PF-C,80.25,6'8.25'',81.2,6'9.25'',249.6,84.25,7'0.25'',106.5,8'10.50'',8.4,9.25,11,30,33.5,11.26,2.57,3.25,,,,,,,,,,,,,,,,,,,,,,,,
1020,2020,1629619,Myles,Powell,Myles Powell,PG-SG,72.5,6'0.50'',73.5,6'1.50'',194,79,6'7.00'',99,8'3.00'',15.8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,2020,1630193,Immanuel,Quickley,Immanuel Quickley,SG,74,6'2.00'',75,6'3.00'',185.8,80.25,6'8.25'',99,8'3.00'',8.2,8,8.75,29.5,35.5,11.21,2.46,3.17,,,,,,,,,,,,,,,,,,,,,,,,
1022,2020,1630186,Jahmi'us,Ramsey,Jahmi'us Ramsey,SG,74.5,6'2.50'',75.7,6'3.75'',193.4,78,6'6.00'',100.5,8'4.50'',3.4,8.75,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,2020,1630194,Paul,Reed Jr.,Paul Reed Jr.,PF,80.5,6'8.50'',81.2,6'9.25'',219.2,86,7'2.00'',109.5,9'1.50'',6.83,9,8.75,26.5,37.5,12.29,2.67,3.45,,,,,,,,,,,,,,,,,,,,,,,,
1024,2020,1630208,Nick,Richards,Nick Richards,C,82.5,6'10.50'',83.5,6'11.50'',241.6,86.25,7'2.25'',110,9'2.00'',8.5,9,9,30,34,11.42,2.92,3.25,,,,,,,,,,,,,,,,,,,,,,,,
1025,2020,1630203,Grant,Riller,Grant Riller,PG-SG,72.25,6'0.25'',73,6'1.00'',178.4,77.25,6'5.25'',96.5,8'0.50'',5.4,8,8.5,32.5,39.5,11.17,2.45,3.07,,,,,,,,,,,,,,,,,,,,,,,,
1026,2020,1630206,Jayden,Scrubb,Jayden Scrubb,SG-SF,77,6'5.00'',78.2,6'6.25'',185.2,81.5,6'9.50'',104.5,8'8.50'',3.7,8.25,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,2020,1630188,Jalen,Smith,Jalen Smith,PF-C,81.25,6'9.25'',82.2,6'10.25'',224.6,86.25,7'2.25'',110,9'2.00'',3.7,9.25,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,2020,1630199,Cassius,Stanley,Cassius Stanley,SG,77,6'5.00'',78.2,6'6.25'',201.6,79,6'7.00'',99.5,8'3.50'',5.8,8.25,9,34.5,44,11.4,2.43,3.09,,,,,,,,,,,,,,,,,,,,,,,,
1029,2020,1630205,Lamar,Stevens,Lamar Stevens,SF-PF,77.75,6'5.75'',78.7,6'6.75'',228,81,6'9.00'',101,8'5.00'',6.8,8.5,9.75,35,41,10.35,2.54,3.2,,,,,,,,,,,,,,,,,,,,,,,,
1030,2020,1630191,Isaiah,Stewart,Isaiah Stewart,C,79.25,6'7.25'',80.5,6'8.50'',243,88.75,7'4.75'',108.5,9'0.50'',7.5,9,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,2020,1630179,Tyrell,Terry,Tyrell Terry,PG,73.5,6'1.50'',75,6'3.00'',170,73.75,6'1.75'',96,8'0.00'',7.6,7.5,8.25,30,34,10.78,2.59,3.28,,,,,,,,,,,,,,,,,,,,,,,,
1032,2020,1629681,Killian,Tillie,Killian Tillie,PF,80.75,6'8.75'',82,6'10.00'',221.6,80,6'8.00'',106,8'10.00'',12.43,8.25,9.25,27.5,32,11.6,2.62,3.4,,,,,,,,,,,,,,,,,,,,,,,,
1033,2020,1630214,Xavier,Tillman Sr.,Xavier Tillman Sr.,PF-C,79.5,6'7.50'',80.5,6'8.50'',266.5,86,7'2.00'',106,8'10.00'',8.5,10.25,11,26,32.5,11.8,3.01,3.49,,,,,,,,,,,,,,,,,,,,,,,,
1034,2020,1629700,Kaleb,Wesson,Kaleb Wesson,C,81.25,6'9.25'',82.2,6'10.25'',252.6,87.5,7'3.50'',111.5,9'3.50'',12.5,9,10.75,21.5,27,11.73,2.64,3.6,,,,,,,,,,,,,,,,,,,,,,,,
1035,2020,1630232,Kahlil,Whitney,Kahlil Whitney,SF,77.5,6'5.50'',79,6'7.00'',205,84.25,7'0.25'',105.5,8'9.50'',5.3,9.25,10.25,29,39,11.17,2.61,3.28,,,,,,,,,,,,,,,,,,,,,,,,
1036,2020,1630216,Cassius,Winston,Cassius Winston,PG,72.5,6'0.50'',73.5,6'1.50'',196,78,6'6.00'',97,8'1.00'',9,8.75,8.25,24,28,11.15,2.74,3.61,,,,,,,,,,,,,,,,,,,,,,,,
1037,2020,1630218,Robert,Woodard II,Robert Woodard II,SF,77.5,6'5.50'',79,6'7.00'',230.2,86,7'2.00'',105.5,8'9.50'',4.5,9,10.75,32,38,11.1,2.49,3.18,,,,,,,,,,,,,,,,,,,,,,,,
1038,2022,1630534,Ochai,Agbaji,Ochai Agbaji,SG,76.5,6' 4.50'',77.75,6' 5.75'',216.8,82.25,6' 10.25'',104,8' 8.00'',5.4,8.75,9.5,32,39,10.77,3.11,3.13,,,,,,,,,,,,,,,,,,,,,,,,
1039,2022,1631116,Patrick,Baldwin Jr.,Patrick Baldwin Jr.,SF,81.25,6' 9.25'',82.25,6' 10.25'',230.8,85.75,7' 1.75'',110.5,9' 2.50'',8.9,8.75,9.5,23.5,26.5,12.25,3.3,3.45,,,,,,,15-25,,,,,,,,,,,,,18-30,,,,12-25
1040,2022,1631094,Paolo,Banchero,Paolo Banchero,PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,2022,1631230,Dominick,Barlow,Dominick Barlow,PF,80.75,6' 8.75'',81.75,6' 9.75'',221,87,7' 3.00'',108.5,9' 0.50'',5.9,9,10.5,28.5,34,11.29,3.19,3.33,,,,,,,14-25,,,,,,,,,,,,,18-30,,,,9-25
1042,2022,1630699,MarJon,Beauchamp,MarJon Beauchamp,SG,77.25,6' 5.25'',78.5,6' 6.50'',196.6,84.75,7' 0.75'',106,8' 10.00'',5.3,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,2022,1630656,Hugo,Besson,Hugo Besson,SG,76.5,6' 4.50'',77.75,6' 5.75'',180.4,77.5,6' 5.50'',102,8' 6.00'',8.8,7.5,8.5,24.5,31.5,11.36,3.25,3.4,,,,,,,20-25,,,,,,,,,,,,,22-30,,,,14-25
1044,2022,1631103,Malaki,Branham,Malaki Branham,SG,76,6' 4.00'',77.5,6' 5.50'',194.8,82,6' 10.00'',102.5,8' 6.50'',6.1,8.5,9.75,29,35,11.38,3.09,3.17,,,,,,,,,,,,,,,,,,,,,,,,
1045,2022,1631128,Christian,Braun,Christian Braun,SG,77.5,6' 5.50'',79,6' 7.00'',209.2,78.5,6' 6.50'',99.5,8' 3.50'',6.2,8,8.5,33.5,40,11,3.13,3.16,,,,,,,12-25,,,,,,,,,,,,,14-30,,,,12-25
1046,2022,1631112,Kendall,Brown,Kendall Brown,SF,78.25,6' 6.25'',79.5,6' 7.50'',201.2,83,6' 11.00'',103,8' 7.00'',4.9,9,9,31.5,41,11.57,3.05,3.29,,,,,,,8-25,,,,,,,,,,,,,15-30,,,,18-25
1047,2022,1631219,John,Butler Jr.,John Butler Jr.,PF,83.75,6' 11.75'',84.75,7' 0.75'',174.4,86.25,7' 2.25'',112,9' 4.00'',4.7,8.5,8.75,26.5,28.5,11.16,3.04,3.33,,,,,,,15-25,,,,,,,,,,,,,15-30,,,,15-25
1048,2022,1630577,Julian,Champagnie,Julian Champagnie,SF,78.25,6' 6.25'',79.75,6' 7.75'',212.4,82,6' 10.00'',107,8' 11.00'',7.1,8.75,9.25,28.5,34.5,11.39,3.04,3.14,,,,,,,19-25,,,,,,,,,,,,,17-30,,,,16-25
1049,2022,1631113,Kennedy,Chandler,Kennedy Chandler,PG,71.5,5' 11.50'',72.5,6' 0.50'',172.2,77.25,6' 5.25'',97,8' 1.00'',4.4,8.5,9.5,31,41.5,10.73,2.89,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2022,1631108,Max,Christie,Max Christie,SG,76.25,6' 4.25'',77.75,6' 5.75'',189.2,80.75,6' 8.75'',102.5,8' 6.50'',4.8,8,8.5,32,37.5,10.82,3.02,3.07,,,,,,,16-25,,,,,,,,,,,,,18-30,,,,13-25
1051,2022,1630594,Kofi,Cockburn,Kofi Cockburn,C,83,6' 11.00'',84,7' 0.00'',293,88.25,7' 4.25'',110.5,9' 2.50'',8.2,9.75,10.25,29.5,32.5,12.11,3.31,3.33,,,,,,,7-25,,,,,,,,,,,,,14-30,,,,
1052,2022,1630700,Dyson,Daniels,Dyson Daniels,SG,78,6' 6.00'',79.5,6' 7.50'',195.2,82.5,6' 10.50'',105,8' 9.00'',4.9,8.5,9.75,29,34,10.81,2.81,3.22,,,,,,,,,,,,,,,,,,,,,,,,
1053,2022,1631098,Johnny,Davis,Johnny Davis,PG,76.25,6' 4.25'',77.75,6' 5.75'',196.4,80.5,6' 8.50'',103.5,8' 7.50'',6.7,8.5,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,2022,1631120,JD,Davison,JD Davison,PG,72.5,6' 0.50'',74.5,6' 2.50'',191.8,78.5,6' 6.50'',99.5,8' 3.50'',7.8,8.5,9.5,30,37,11.38,3.23,3.26,,,,,,,,,,,,,,,,,,,,,,,,
1055,2022,1630620,Darius,Days,Darius Days,SF-PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,2022,1631217,Moussa,Diabate,Moussa Diabate,C,81.25,6' 9.25'',82.25,6' 10.25'',216.6,86.5,7' 2.50'',109.5,9' 1.50'',2.7,8.5,10.5,29,36.5,11.16,2.9,3.26,,,,,,,11-25,,,,,,,,,,,,,19-30,,,,
1057,2022,1631172,Ousmane,Dieng,Ousmane Dieng,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,2022,1631215,Khalifa,Diop,Khalifa Diop,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,2022,1631105,Jalen,Duren,Jalen Duren,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,2022,1631106,Tari,Eason,Tari Eason,PF,78.75,6' 6.75'',80,6' 8.00'',217.4,86,7' 2.00'',107.5,8' 11.50'',5.9,9.25,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,2022,1631165,Keon,Ellis,Keon Ellis,SG,75.5,6' 3.50'',76.75,6' 4.75'',167.4,80.5,6' 8.50'',102,8' 6.00'',3.8,8,9.25,28,35.5,10.87,3.02,3.18,,,,,,,14-25,,,,,,,,,,,,,25-30,,,,15-25
1062,2022,1630701,Michael,Foster Jr.,Michael Foster Jr.,C,79.75,6' 7.75'',81.25,6' 9.25'',236.6,84.25,7' 0.25'',109.5,9' 1.50'',6.2,8.75,10,28,32.5,11.49,3.1,3.22,,,,,,,15-25,,,,,,,,,,,,,20-30,,,,14-25
1063,2022,1631221,Collin,Gillespie,Collin Gillespie,PG,73.5,6' 1.50'',74.75,6' 2.75'',195.8,76,6' 4.00'',98,8' 2.00'',8.6,8.25,9,26.5,33,10.95,3.01,3.21,,,,,,,18-25,,,,,,,,,,,,,23-30,,,,16-25
1064,2022,1631100,AJ,Griffin,AJ Griffin,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,2022,1630702,Jaden,Hardy,Jaden Hardy,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,2022,1631199,Ron,Harper Jr.,Ron Harper Jr.,SF,76,6' 4.00'',77.5,6' 5.50'',240.4,85.25,7' 1.25'',105.5,8' 9.50'',14.3,9.5,10,26,30.5,11.41,3.24,3.4,,,,,,,17-25,,,,,,,,,,,,,22-30,,,,15-25
1067,2022,1631096,Chet,Holmgren,Chet Holmgren,PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,2022,1631127,Harrison,Ingram,Harrison Ingram,SF,77.25,6' 5.25'',79,6' 7.00'',232.8,84.25,7' 0.25'',103.5,8' 7.50'',8.3,9,10,29.5,35,11.83,3.26,3.31,,,,,,,12-25,,,,,,,,,,,,,15-30,,,,13-25
1069,2022,1631093,Jaden,Ivey,Jaden Ivey,PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,2022,1631218,Trayce,Jackson-Davis,Trayce Jackson-Davis,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,2022,1631107,Nikola,Jovic,Nikola Jovic,SF,81.5,6' 9.50'',83,6' 11.00'',222.6,84.25,7' 0.25'',108.5,9' 0.50'',7.4,8.75,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,2022,1630548,Johnny,Juzang,Johnny Juzang,SG,77.25,6' 5.25'',78.5,6' 6.50'',208.6,83,6' 11.00'',102.5,8' 6.50'',7.5,8.5,9.5,27.5,32.5,11.03,3.17,3.29,,,,,,,,,,,,,,,,,,,,,,,,
1073,2022,1631130,Ismael,Kamagate,Ismael Kamagate,PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,2022,1631211,Trevor,Keels,Trevor Keels,SG,75.25,6' 3.25'',76.75,6' 4.75'',223.8,79.25,6' 7.25'',101,8' 5.00'',13.5,8.25,9,24.5,31,11.33,3.32,3.27,,,,,,,,,,,,,,,,,,,,,,,,
1075,2022,1631117,Walker,Kessler,Walker Kessler,C,84.25,7' 0.25'',85,7' 1.00'',256,88.25,7' 4.25'',113,9' 5.00'',14.7,8.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,2022,1631132,Christian,Koloko,Christian Koloko,C,82.75,6' 10.75'',84,7' 0.00'',221,89.25,7' 5.25'',113,9' 5.00'',5.7,9,10.75,28,33.5,11.3,3.19,3.27,,,,,,,9-25,,,,,,,,,,,,,15-30,,,,16-25
1077,2022,1631222,Jake,LaRavia,Jake LaRavia,PF,78.75,6' 6.75'',80,6' 8.00'',227.2,81.5,6' 9.50'',104,8' 8.00'',9,8.5,10.25,27.5,34,10.58,2.89,3.37,,,,,,,14-25,,,,,,,,,,,,,21-30,,,,17-25
1078,2022,1631171,Justin,Lewis,Justin Lewis,PF,78.25,6' 6.25'',79.5,6' 7.50'',235.4,86.5,7' 2.50'',105.5,8' 9.50'',7.3,9,10.5,32.5,35,11.49,3.02,3.23,,,,,,,19-25,,,,,,,,,,,,,17-30,,,,9-25
1079,2022,1630604,E.J.,Liddell,E.J. Liddell,PF,77.5,6' 5.50'',79,6' 7.00'',243,83.75,6' 11.75'',103.5,8' 7.50'',12.2,8.25,9.25,35.5,38,11.11,3.23,3.26,,,,,,,,,,,,,,,,,,,,,,,,
1080,2022,1631254,Kenneth,Lofton Jr.,Kenneth Lofton Jr.,PF-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,2022,1631213,Tyrese,Martin,Tyrese Martin,SG-SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,2022,1631097,Bennedict,Mathurin,Bennedict Mathurin,SG,76.5,6' 4.50'',78,6' 6.00'',204.6,81,6' 9.00'',104,8' 8.00'',5.7,8.5,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,2022,1630571,Matthew,Mayer,Matthew Mayer,SF,80,6' 8.00'',81.25,6' 9.25'',216.4,82.5,6' 10.50'',105,8' 9.00'',11.1,9,10.25,25.5,31.5,10.74,,3.39,,,,,,,,,,,,,,,,,,,,,,,,
1084,2022,1631121,Bryce,McGowens,Bryce McGowens,SG,77.25,6' 5.25'',78.5,6' 6.50'',181.2,80.75,6' 8.75'',103.5,8' 7.50'',5.4,8.75,9.5,29.5,34,11.12,3.16,3.27,,,,,,,11-25,,,,,,,,,,,,,18-30,,,,13-25
1085,2022,1631159,Leonard,Miller,Leonard Miller,SF,80.5,6' 8.50'',82,6' 10.00'',211,86,7' 2.00'',106.5,8' 10.50'',5.7,9.25,10.5,30,36.5,11.11,3.02,3.36,,,,,,,10-25,,,,,,,,,,,,,15-30,,,,
1086,2022,1631125,Josh,Minnott,Josh Minnott,PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,2022,1631198,Aminu,Mohammed,Aminu Mohammed,SG-SF,75.5,6' 3.50'',77,6' 5.00'',212.8,83,6' 11.00'',104,8' 8.00'',5.1,8.75,9.5,29.5,36,11.54,3.04,3.33,,,,,,,15-25,,,,,,,,,,,,,23-30,,,,11-25
1088,2022,1631129,Iverson,Molinar,Iverson Molinar,PG,74.25,6' 2.25'',75.25,6' 3.25'',183.2,80,6' 8.00'',101,8' 5.00'',4.8,8.5,9.5,31,38,11.23,3.1,3.19,,,,,,,12-25,,,,,,,,,,,,,20-30,,,,10-25
1089,2022,1631168,Jean,Montero,Jean Montero,PG,73,6' 1.00'',74.25,6' 2.25'',171.8,77.25,6' 5.25'',98.5,8' 2.50'',7.4,8,8.75,29.5,37,11.19,3.17,3.17,,,,,,,16-25,,,,,,,,,,,,,21-30,,,,15-25
1090,2022,1631111,Wendell,Moore,Wendell Moore,SG,76.25,6' 4.25'',77.5,6' 5.50'',217.2,84.5,7' 0.50'',101,8' 5.00'',7.5,8.75,10.25,32.5,38.5,10.94,3.21,3.3,,,,,,,,,,,,,,,,,,,,,,,,
1091,2022,1631099,Keegan,Murray,Keegan Murray,PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,2022,1629614,Andrew,Nembhard,Andrew Nembhard,PG,75,6' 3.00'',76.5,6' 4.50'',195.6,77.75,6' 5.75'',99,8' 3.00'',4.4,8,9.5,26.5,35,10.46,3.02,3.26,,,,,,,,,,,,,,,,,,,,,,,,
1093,2022,1630590,Scotty,Pippen Jr.,Scotty Pippen Jr.,PG,72,6' 0.00'',73.5,6' 1.50'',180,77.75,6' 5.75'',95.5,7' 11.50'',5.3,7.75,9,30.5,37.5,11.07,3.1,3.21,,,,,,,8-25,,,,,,,,,,,,,19-30,,,,14-25
1094,2022,1630629,Gabriele,Procida,Gabriele Procida,SG-SF,77.75,6' 5.75'',79.75,6' 7.75'',192.8,80,6' 8.00'',106,8' 10.00'',3.8,8,9.25,29.5,35,11.02,3.14,3.07,,,,,,,,,,,,,,,,,,,,,,,,
1095,2022,1631197,Jared,Rhoden,Jared Rhoden,SG-SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,2022,1631115,Orlando,Robinson,Orlando Robinson,C,81.75,6' 9.75'',83,6' 11.00'',244.4,88,7' 4.00'',111,9' 3.00'',9.5,8.75,10,23,27.5,11.4,3.23,3.55,,,,,,,15-25,,,,,,,,,,,,,18-30,,,,13-25
1097,2022,1631223,David,Roddy,David Roddy,PF,76.5,6' 4.50'',78,6' 6.00'',260.8,83.5,6' 11.50'',105,8' 9.00'',11.6,8.75,10,27,35.5,10.75,3.1,3.22,,,,,,,13-25,,,,,,,,,,,,,18-30,,,,13-25
